3.32967,509
4.590474260257976,479
6.3286914120891815,1201
7.430911715601292,1233
9.204771468616403,1746
9.710816280567773,1927
10.244681593286167,2027
11.402075684948246,2612
12.69022650840491,3032
13.387888944562203,3468
14.123906320601977,4817
16.583760230010945,9690
17.49547497009498,4910
18.457312466161834,8354
19.472028284790476,8215
20.54252948357469,10571
21.671882939547412,7947
22.86332413547141,13703
24.120266429168243,10820
25.446310832441217,18980
26.845256327607803,11165
28.3211107511976,17879
29.87810227599621,18647
31.520691524330154,17660
33.25358434729609,22063
35.08174530654541,21073
37.01041189724841,29003
39.04510955298511,32432
41.19166747555036,33084
43.456235335023955,22145
45.8453008879499,34420
48.36570856409874,48913
51.02467907506278,34567
53.82983010086011,38941
56.7891981138129,35517
59.91126140222322,37867
63.20496435980622,59904
66.67974311046856,40681
70.34555254184326,45268
74.21289482503019,42106
78.2928495022476,38042
82.59710522859402,52340
87.13799325885537,57463
91.928522775296,35533
96.98241815764216,27771
102.31415830203383,48501
107.93901810158935,77299
113.87311220742,48127
120.13344119546635,30697
126.73794027141882,45457
133.70553065325745,53178
141.05617377861654,76454
148.8109284922726,59111
156.9920113775928,51999
165.62286040478577,46987
174.72820207830222,39000
184.33412227575468,56431
194.46814098130284,29915
205.15929112760944,52388
216.43820177223765,60420
228.33718584678616,2653
240.89033273015056,23859
254.1336059111255,25194
268.1049460201431,3919
282.8443795253172,23505
298.3941334042048,1628
314.7987561197997,4770
332.1052452473471,18972
350.363182117617,2461
369.6248738623706,1957
389.94550326897445,1911
411.38328687346996,24104
