3.32967,397
4.590474260257976,340
6.3286914120891815,617
7.430911715601292,696
9.204771468616403,555
9.710816280567773,837
10.244681593286167,911
11.402075684948246,1509
12.69022650840491,1656
13.387888944562203,2025
14.123906320601977,2725
16.583760230010945,5084
17.49547497009498,3006
18.457312466161834,4384
19.472028284790476,5210
20.54252948357469,5883
21.671882939547412,5288
22.86332413547141,11524
24.120266429168243,7072
25.446310832441217,11430
26.845256327607803,4917
28.3211107511976,10175
29.87810227599621,12997
31.520691524330154,14342
33.25358434729609,17398
35.08174530654541,17015
37.01041189724841,18853
39.04510955298511,19306
41.19166747555036,20242
43.456235335023955,16703
45.8453008879499,29877
48.36570856409874,33714
51.02467907506278,27247
53.82983010086011,33317
56.7891981138129,30039
59.91126140222322,40175
63.20496435980622,48183
66.67974311046856,35624
70.34555254184326,43933
74.21289482503019,51345
78.2928495022476,44872
82.59710522859402,44970
87.13799325885537,55133
91.928522775296,60330
96.98241815764216,54208
102.31415830203383,54734
107.93901810158935,63861
113.87311220742,67474
120.13344119546635,108141
126.73794027141882,73819
133.70553065325745,84174
141.05617377861654,50264
148.8109284922726,60233
156.9920113775928,65497
165.62286040478577,66738
174.72820207830222,73223
184.33412227575468,80118
194.46814098130284,81405
205.15929112760944,92644
216.43820177223765,92446
228.33718584678616,2588
240.89033273015056,17893
254.1336059111255,30721
268.1049460201431,848
282.8443795253172,939
298.3941334042048,14056
314.7987561197997,33115
