3.32967,362
4.590474260257976,324
6.3286914120891815,959
7.430911715601292,911
9.204771468616403,1091
9.710816280567773,938
10.244681593286167,1218
11.402075684948246,1592
12.69022650840491,1730
13.387888944562203,2472
14.123906320601977,3090
16.583760230010945,5887
17.49547497009498,3519
18.457312466161834,6401
19.472028284790476,5698
20.54252948357469,8122
21.671882939547412,6873
22.86332413547141,13410
24.120266429168243,9232
25.446310832441217,14807
26.845256327607803,8095
28.3211107511976,14078
29.87810227599621,17948
31.520691524330154,13527
33.25358434729609,19790
35.08174530654541,19303
37.01041189724841,24839
39.04510955298511,23896
41.19166747555036,26493
43.456235335023955,20203
45.8453008879499,31811
48.36570856409874,31859
51.02467907506278,30514
53.82983010086011,33171
56.7891981138129,28524
59.91126140222322,38426
63.20496435980622,46388
66.67974311046856,35008
70.34555254184326,49116
74.21289482503019,45599
78.2928495022476,51000
82.59710522859402,47710
87.13799325885537,64660
91.928522775296,61896
96.98241815764216,67552
102.31415830203383,55385
107.93901810158935,64827
113.87311220742,85358
120.13344119546635,111121
126.73794027141882,63595
133.70553065325745,98060
141.05617377861654,76727
148.8109284922726,92230
156.9920113775928,89603
165.62286040478577,86646
174.72820207830222,61849
184.33412227575468,111150
194.46814098130284,96799
205.15929112760944,104377
216.43820177223765,66980
228.33718584678616,38810
240.89033273015056,84084
254.1336059111255,25113
268.1049460201431,43756
282.8443795253172,33189
298.3941334042048,31456
314.7987561197997,4807
332.1052452473471,56700
350.363182117617,36569
