3.32967,264
4.590474260257976,252
6.3286914120891815,692
7.430911715601292,675
9.204771468616403,809
9.710816280567773,893
10.244681593286167,876
11.402075684948246,1685
12.69022650840491,3068
13.387888944562203,2783
14.123906320601977,4358
16.583760230010945,8447
17.49547497009498,4713
18.457312466161834,7594
19.472028284790476,7116
20.54252948357469,8529
21.671882939547412,6739
22.86332413547141,14542
24.120266429168243,10459
25.446310832441217,16767
26.845256327607803,8421
28.3211107511976,15945
29.87810227599621,20233
31.520691524330154,15578
33.25358434729609,25550
35.08174530654541,23965
37.01041189724841,30213
39.04510955298511,29635
41.19166747555036,30704
43.456235335023955,21997
45.8453008879499,37293
48.36570856409874,43018
51.02467907506278,40045
53.82983010086011,50324
56.7891981138129,34693
59.91126140222322,45192
63.20496435980622,53747
66.67974311046856,50626
70.34555254184326,44181
74.21289482503019,55845
78.2928495022476,48022
82.59710522859402,57008
87.13799325885537,57196
91.928522775296,55394
96.98241815764216,46328
102.31415830203383,52597
107.93901810158935,56344
113.87311220742,37025
120.13344119546635,49600
126.73794027141882,25758
133.70553065325745,30255
141.05617377861654,24122
148.8109284922726,53351
156.9920113775928,43287
165.62286040478577,22652
174.72820207830222,20826
184.33412227575468,36508
194.46814098130284,3013
205.15929112760944,15495
216.43820177223765,8931
228.33718584678616,2379
240.89033273015056,50293
254.1336059111255,499
268.1049460201431,1306
282.8443795253172,12253
298.3941334042048,2297
314.7987561197997,1438
332.1052452473471,839
350.363182117617,1006
369.6248738623706,1260
389.94550326897445,22922
