3.32967,432
4.590474260257976,371
6.3286914120891815,824
7.430911715601292,1006
9.204771468616403,1029
9.710816280567773,1197
10.244681593286167,1244
11.402075684948246,1786
12.69022650840491,2012
13.387888944562203,2375
14.123906320601977,3523
16.583760230010945,6140
17.49547497009498,3728
18.457312466161834,6498
19.472028284790476,5537
20.54252948357469,8178
21.671882939547412,5560
22.86332413547141,12318
24.120266429168243,8999
25.446310832441217,15258
26.845256327607803,5813
28.3211107511976,12431
29.87810227599621,12339
31.520691524330154,13429
33.25358434729609,17734
35.08174530654541,19206
37.01041189724841,24474
39.04510955298511,19782
41.19166747555036,27248
43.456235335023955,18072
45.8453008879499,28120
48.36570856409874,28398
51.02467907506278,28121
53.82983010086011,32315
56.7891981138129,26228
59.91126140222322,36120
63.20496435980622,47584
66.67974311046856,33424
70.34555254184326,39786
74.21289482503019,39036
78.2928495022476,44549
82.59710522859402,53049
87.13799325885537,74442
91.928522775296,61594
96.98241815764216,53504
102.31415830203383,68358
107.93901810158935,64361
113.87311220742,79306
120.13344119546635,76431
126.73794027141882,63697
133.70553065325745,60400
141.05617377861654,71037
148.8109284922726,68272
156.9920113775928,73014
165.62286040478577,87998
174.72820207830222,66166
184.33412227575468,88366
194.46814098130284,84496
205.15929112760944,93649
216.43820177223765,65982
228.33718584678616,64821
240.89033273015056,106806
254.1336059111255,37672
268.1049460201431,37134
282.8443795253172,58633
298.3941334042048,40095
314.7987561197997,80257
332.1052452473471,69410
