3.32967,104
4.590474260257976,76
6.3286914120891815,352
7.430911715601292,333
9.204771468616403,431
9.710816280567773,342
10.244681593286167,450
11.402075684948246,1070
12.69022650840491,1510
13.387888944562203,1571
14.123906320601977,3048
16.583760230010945,5763
17.49547497009498,3296
18.457312466161834,5518
19.472028284790476,3842
20.54252948357469,6867
21.671882939547412,3606
22.86332413547141,9710
24.120266429168243,7300
25.446310832441217,11568
26.845256327607803,5976
28.3211107511976,12807
29.87810227599621,12359
31.520691524330154,10413
33.25358434729609,19689
35.08174530654541,18617
37.01041189724841,26531
39.04510955298511,23849
41.19166747555036,26946
43.456235335023955,18765
45.8453008879499,25529
48.36570856409874,32096
51.02467907506278,31077
53.82983010086011,39315
56.7891981138129,28193
59.91126140222322,43821
63.20496435980622,52188
66.67974311046856,47059
70.34555254184326,49321
74.21289482503019,40120
78.2928495022476,51480
82.59710522859402,46047
87.13799325885537,60494
91.928522775296,61338
96.98241815764216,49687
102.31415830203383,35830
107.93901810158935,46952
113.87311220742,39825
120.13344119546635,44749
126.73794027141882,36862
133.70553065325745,25410
141.05617377861654,47779
148.8109284922726,38074
156.9920113775928,31796
165.62286040478577,27530
174.72820207830222,35746
184.33412227575468,13769
194.46814098130284,3212
205.15929112760944,34265
216.43820177223765,2576
228.33718584678616,15218
