3.32967,176
4.590474260257976,242
6.3286914120891815,647
7.430911715601292,652
9.204771468616403,775
9.710816280567773,672
10.244681593286167,731
11.402075684948246,1278
12.69022650840491,1780
13.387888944562203,1926
14.123906320601977,3305
16.583760230010945,6236
17.49547497009498,3862
18.457312466161834,6841
19.472028284790476,6785
20.54252948357469,8966
21.671882939547412,6206
22.86332413547141,12288
24.120266429168243,8452
25.446310832441217,13332
26.845256327607803,6738
28.3211107511976,13301
29.87810227599621,18124
31.520691524330154,14977
33.25358434729609,20865
35.08174530654541,19571
37.01041189724841,30281
39.04510955298511,20719
41.19166747555036,30791
43.456235335023955,23512
45.8453008879499,32958
48.36570856409874,32501
51.02467907506278,32443
53.82983010086011,38375
56.7891981138129,27378
59.91126140222322,37122
63.20496435980622,45430
66.67974311046856,40434
70.34555254184326,50775
74.21289482503019,43835
78.2928495022476,41986
82.59710522859402,58479
87.13799325885537,64115
91.928522775296,57055
96.98241815764216,65542
102.31415830203383,66482
107.93901810158935,56119
113.87311220742,69659
120.13344119546635,56246
126.73794027141882,43432
133.70553065325745,56421
141.05617377861654,64441
148.8109284922726,50263
156.9920113775928,44987
165.62286040478577,55450
174.72820207830222,37578
184.33412227575468,80698
194.46814098130284,53411
205.15929112760944,89667
216.43820177223765,37467
228.33718584678616,38190
240.89033273015056,26817
254.1336059111255,59455
268.1049460201431,2994
282.8443795253172,2623
298.3941334042048,14140
314.7987561197997,5895
332.1052452473471,4406
350.363182117617,4373
369.6248738623706,45619
389.94550326897445,2540
411.38328687346996,2302
433.9996417450278,12100
457.85936143960487,37329
483.03080162688684,5137
509.5860759223325,4376
537.6012624853421,4461
567.1566219754463,94837
