0.0,1567,-5
10.0,19389,5
20.0,66240,15
30.0,103556,25
40.0,130188,35
50.0,171693,45
60.0,139239,55
70.0,154265,65
80.0,107124,75
90.0,111700,85
100.0,114694,95
110.0,124356,105
120.0,56207,115
130.0,100513,125
140.0,30097,135
150.0,54973,145
160.0,31440,155
170.0,89910,165
180.0,66221,175
190.0,52205,185
200.0,0,195
210.0,17764,205
220.0,15133,215
230.0,45017,225
240.0,29800,235
250.0,35856,245
260.0,0,255
270.0,3764,265
280.0,2870,275
290.0,0,285
300.0,31049,295
310.0,925,305
320.0,0,315
330.0,1106,325
340.0,0,335
350.0,1099,345
360.0,0,355
370.0,968,365
380.0,0,375
390.0,811,385
400.0,0,395
410.0,33725,405
