0.0,523,-5
10.0,11354,5
20.0,46475,15
30.0,74751,25
40.0,111400,35
50.0,127879,45
60.0,113032,55
70.0,150755,65
80.0,90221,75
90.0,108931,85
100.0,110672,95
110.0,109587,105
120.0,51317,115
130.0,116280,125
140.0,49459,135
150.0,31311,145
160.0,48823,155
170.0,102153,165
180.0,42865,175
190.0,54302,185
200.0,0,195
210.0,55191,205
220.0,74743,215
230.0,58788,225
240.0,40405,235
250.0,4741,245
260.0,0,255
270.0,30186,265
280.0,4605,275
290.0,0,285
300.0,32537,295
310.0,3490,305
320.0,0,315
330.0,74410,325
