0.0,696,-5
10.0,13951,5
20.0,61219,15
30.0,93537,25
40.0,133197,35
50.0,156941,45
60.0,133035,55
70.0,155131,65
80.0,111702,75
90.0,100273,85
100.0,128899,95
110.0,112098,105
120.0,27267,115
130.0,103705,125
140.0,41687,135
150.0,65814,145
160.0,23760,155
170.0,72962,165
180.0,30281,175
190.0,12647,185
200.0,0,195
210.0,35056,205
220.0,59482,215
230.0,25879,225
240.0,42864,235
250.0,38127,245
260.0,0,255
270.0,4938,265
280.0,4263,275
290.0,0,285
300.0,16322,295
310.0,6777,305
320.0,0,315
330.0,4615,325
340.0,0,335
350.0,11992,345
360.0,0,355
