0.0,272,-5
10.0,7909,5
20.0,50121,15
30.0,99427,25
40.0,176661,35
50.0,253769,45
60.0,243966,55
70.0,261596,65
80.0,208208,75
90.0,129195,85
100.0,123937,95
110.0,132752,105
120.0,65058,115
130.0,66231,125
140.0,27500,135
150.0,15006,145
160.0,2893,155
170.0,18535,165
180.0,1091,175
190.0,2150,185
200.0,0,195
