0.0,411,-5
10.0,9202,5
20.0,41412,15
30.0,72053,25
40.0,116450,35
50.0,179288,45
60.0,179887,55
70.0,216384,65
80.0,165203,75
90.0,205072,85
100.0,157541,95
110.0,195343,105
120.0,102064,115
130.0,172370,125
140.0,42635,135
150.0,66564,145
160.0,16115,155
170.0,29801,165
180.0,17044,175
190.0,14218,185
200.0,0,195
210.0,382,205
