0.0,423,-5
10.0,10428,5
20.0,59731,15
30.0,109450,25
40.0,183495,35
50.0,219961,45
60.0,210734,55
70.0,270624,65
80.0,180746,75
90.0,180589,85
100.0,142888,95
110.0,107815,105
120.0,63087,115
130.0,69367,125
140.0,36699,135
150.0,52682,145
160.0,24901,155
170.0,30089,165
180.0,996,175
190.0,1059,185
200.0,0,195
