0.0,589,-5
10.0,7975,5
20.0,27264,15
30.0,46766,25
40.0,71542,35
50.0,82061,45
60.0,88342,55
70.0,90971,65
80.0,84945,75
90.0,105600,85
100.0,105515,95
110.0,95651,105
120.0,78959,115
130.0,110280,125
140.0,68118,135
150.0,68971,145
160.0,99820,155
170.0,76885,165
180.0,102122,175
190.0,55224,185
200.0,0,195
210.0,57094,205
220.0,99773,215
230.0,45519,225
240.0,63234,235
250.0,24882,245
260.0,0,255
270.0,6013,265
280.0,20519,275
290.0,0,285
300.0,8490,295
310.0,20872,305
320.0,0,315
330.0,5411,325
340.0,0,335
350.0,5941,345
360.0,0,355
370.0,11797,365
380.0,0,375
390.0,46857,385
400.0,0,395
410.0,3294,405
420.0,0,415
430.0,18961,425
440.0,0,435
450.0,0,445
