0.0,701,-5
10.0,11283,5
20.0,45209,15
30.0,61929,25
40.0,93075,35
50.0,99176,45
60.0,95337,55
70.0,110452,65
80.0,86481,75
90.0,134743,85
100.0,145721,95
110.0,119037,105
120.0,54764,115
130.0,116659,125
140.0,79805,135
150.0,43209,145
160.0,95816,155
170.0,93801,165
180.0,48223,175
190.0,44808,185
200.0,0,195
210.0,59841,205
220.0,37527,215
230.0,29712,225
240.0,44081,235
250.0,12743,245
260.0,0,255
270.0,5891,265
280.0,43538,275
290.0,0,285
300.0,2704,295
310.0,1951,305
320.0,0,315
330.0,7362,325
340.0,0,335
350.0,35334,345
