0.0,537,-5
10.0,14906,5
20.0,63728,15
30.0,113007,25
40.0,156434,35
50.0,172195,45
60.0,149631,55
70.0,198942,65
80.0,138012,75
90.0,124207,85
100.0,123954,95
110.0,145452,105
120.0,44212,115
130.0,129574,125
140.0,54812,135
150.0,77682,145
160.0,83363,155
170.0,109860,165
180.0,44918,175
190.0,74960,185
200.0,0,195
210.0,56561,205
220.0,39582,215
230.0,11339,225
240.0,34806,235
250.0,19350,245
260.0,0,255
270.0,46598,265
280.0,43391,275
290.0,0,285
300.0,24678,295
310.0,41904,305
320.0,0,315
330.0,73100,325
340.0,0,335
350.0,3830,345
360.0,0,355
370.0,5059,365
380.0,0,375
390.0,2833,385
400.0,0,395
410.0,3120,405
420.0,0,415
430.0,2842,425
440.0,0,435
450.0,0,445
