0.0,655,-5
10.0,17498,5
20.0,66975,15
30.0,108368,25
40.0,141678,35
50.0,164969,45
60.0,133162,55
70.0,156871,65
80.0,89612,75
90.0,116456,85
100.0,117960,95
110.0,159589,105
120.0,45291,115
130.0,129566,125
140.0,49959,135
150.0,119857,145
160.0,60718,155
170.0,210196,165
180.0,88021,175
190.0,81318,185
200.0,0,195
210.0,93966,205
220.0,60401,215
230.0,55014,225
240.0,71001,235
250.0,63597,245
260.0,0,255
270.0,16662,265
280.0,19212,275
290.0,0,285
300.0,37105,295
310.0,59896,305
320.0,0,315
330.0,27376,325
340.0,0,335
350.0,2904,345
360.0,0,355
370.0,2368,365
380.0,0,375
390.0,2056,385
400.0,0,395
410.0,3407,405
420.0,0,415
430.0,55451,425
