0.0,537,-5
10.0,10573,5
20.0,52139,15
30.0,91736,25
40.0,147546,35
50.0,158172,45
60.0,148467,55
70.0,165217,65
80.0,122871,75
90.0,143461,85
100.0,131004,95
110.0,165148,105
120.0,81299,115
130.0,171391,125
140.0,89486,135
150.0,66602,145
160.0,110921,155
170.0,215862,165
180.0,105184,175
190.0,119830,185
200.0,0,195
210.0,33789,205
220.0,53196,215
230.0,45581,225
240.0,36690,235
250.0,79065,245
260.0,0,255
270.0,20273,265
280.0,47305,275
290.0,0,285
300.0,53670,295
310.0,3934,305
320.0,0,315
330.0,50515,325
340.0,0,335
350.0,58726,345
360.0,0,355
370.0,754,365
380.0,0,375
390.0,479,385
400.0,0,395
410.0,14815,405
420.0,0,415
430.0,29006,425
