0.0,554,-5
10.0,14128,5
20.0,58388,15
30.0,107912,25
40.0,157052,35
50.0,189503,45
60.0,187755,55
70.0,199924,65
80.0,115614,75
90.0,174847,85
100.0,186210,95
110.0,180875,105
120.0,80153,115
130.0,229948,125
140.0,99820,135
150.0,115951,145
160.0,126454,155
170.0,92536,165
180.0,33388,175
190.0,12522,185
200.0,0,195
210.0,79189,205
220.0,71605,215
230.0,21567,225
240.0,54674,235
250.0,11769,245
260.0,0,255
270.0,1532,265
280.0,13227,275
290.0,0,285
300.0,1071,295
310.0,1051,305
320.0,0,315
330.0,1295,325
340.0,0,335
350.0,1218,345
360.0,0,355
