0-lz
13.30141
13.30141
29.685104951246277
36.771343484600244
38.792898029686725
40.92559028124485
56.42236881490308
69.89115609714207
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
82.06356999285671
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
36.771343484600244
29.685104951246277
13.30141
18.338087627343864
25.281940623448317
25.281940623448317
25.281940623448317
25.281940623448317
18.338087627343864
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
56.42236881490308
13.30141
25.281940623448317
29.685104951246277
29.685104951246277
29.685104951246277
13.30141
25.281940623448317
29.685104951246277
29.685104951246277
18.338087627343864
18.338087627343864
18.338087627343864
29.685104951246277
13.30141
38.792898029686725
38.792898029686725
40.92559028124485
38.792898029686725
38.792898029686725
29.685104951246277
13.30141
113.1375498944602
119.35744034542725
119.35744034542725
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
119.35744034542725
119.35744034542725
119.35744034542725
119.35744034542725
113.1375498944602
50.69508563345982
50.69508563345982
50.69508563345982
50.69508563345982
50.69508563345982
50.69508563345982
50.69508563345982
40.92559028124485
18.338087627343864
25.281940623448317
29.685104951246277
29.685104951246277
29.685104951246277
29.685104951246277
29.685104951246277
29.685104951246277
18.338087627343864
18.338087627343864
18.338087627343864
18.338087627343864
25.281940623448317
25.281940623448317
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
36.771343484600244
45.54916359174557
53.48211681220336
53.48211681220336
66.24902592781564
69.89115609714207
82.06356999285671
82.06356999285671
82.06356999285671
29.685104951246277
29.685104951246277
29.685104951246277
29.685104951246277
29.685104951246277
107.24178701451066
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
132.84186101714815
119.35744034542725
119.35744034542725
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
125.91927772080727
29.685104951246277
29.685104951246277
29.685104951246277
25.281940623448317
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
40.92559028124485
29.685104951246277
96.3559611263587
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
101.65326094470082
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
348.10001438979583
