0.0,246,-5
10.0,7001,5
20.0,35153,15
30.0,65347,25
40.0,103664,35
50.0,139146,45
60.0,151999,55
70.0,212049,65
80.0,147615,75
90.0,201855,85
100.0,188337,95
110.0,254465,105
120.0,86787,115
130.0,176576,125
140.0,68485,135
150.0,29877,145
160.0,60792,155
170.0,65847,165
180.0,27721,175
190.0,15629,185
200.0,0,195
