R,pdf,cdf,satn,bin_centers,bin_edges,bin_widths
2.0033444816053514,0.0,1.0000000000000002,0.0,2.0033444816053514,1.0,2.0066889632107023
4.010033444816053,9.616607391241757e-05,1.0000000000000002,0.000192975399155353,4.010033444816053,3.0066889632107023,2.0066889632107023
6.016722408026755,0.00012809837868563877,0.9998070246008449,0.00025705360271365636,6.016722408026755,5.013377926421405,2.006688963210702
8.023411371237458,0.00013898858667188177,0.9995499709981313,0.0002789068628867193,8.023411371237458,7.020066889632107,2.006688963210703
10.03010033444816,0.0005380501064389581,0.9992710641352446,0.001079699210245401,10.03010033444816,9.02675585284281,2.006688963210703
12.036789297658864,0.0006528587397854532,0.9981913649249992,0.001310084427663116,12.036789297658864,11.033444816053512,2.006688963210701
14.043478260869565,0.001262710387015064,0.996881280497336,0.0025338669973546443,14.043478260869565,13.040133779264213,2.006688963210703
16.05016722408027,0.0013265749965615066,0.9943474134999813,0.002662023404471251,16.05016722408027,15.046822742474916,2.006688963210703
18.05685618729097,0.0020097048229527877,0.99168539009551,0.004032852487530678,18.05685618729097,17.05351170568562,2.006688963210703
20.063545150501675,0.0032890273916417814,0.9876525376079793,0.006600054966505248,20.063545150501675,19.06020066889632,2.006688963210703
22.070234113712374,0.004000397926878743,0.981052482641474,0.00802755436831855,22.070234113712374,21.066889632107024,2.006688963210703
24.076923076923077,0.0018463517031591448,0.9730249282731555,0.003705053584934733,24.076923076923077,23.073578595317727,2.0066889632106992
26.08361204013378,0.005118766913126993,0.9693198746882207,0.010271773069820054,26.08361204013378,25.080267558528426,2.006688963210703
28.09030100334448,0.0030966952438169467,0.9590481016184006,0.006214104168194543,28.09030100334448,27.08695652173913,2.006688963210703
30.096989966555185,0.003955914195951886,0.952833997450206,0.00793828935642519,30.096989966555185,29.093645484949832,2.006688963210703
32.103678929765884,0.002776264717306473,0.9448957080937809,0.005571099767170181,32.103678929765884,31.100334448160535,2.006688963210703
34.11036789297658,0.009089262912992679,0.9393246083266107,0.018239323571222738,34.11036789297658,33.10702341137124,2.0066889632106992
36.11705685618729,0.006053479001980115,0.921085284755388,0.012147449502301259,36.11705685618729,35.11371237458194,2.0066889632107063
38.123745819397996,0.004906684727089827,0.9089378352530867,0.009846190087805658,38.123745819397996,37.12040133779264,2.0066889632106992
40.130434782608695,0.0,0.8990916451652811,0.0,40.130434782608695,39.12709030100334,2.0066889632107063
42.137123745819395,0.0053374939718337485,0.8990916451652811,0.010710690244482422,42.137123745819395,41.13377926421405,2.0066889632106992
44.1438127090301,0.004341685970379811,0.8883809549207986,0.008712413318487933,44.1438127090301,43.14046822742475,2.0066889632107063
46.15050167224081,0.006737347147556928,0.8796685416023107,0.013519760162321573,46.15050167224081,45.147157190635454,2.0066889632106992
48.1571906354515,0.007103184303976144,0.8661487814399891,0.014253881546440401,48.1571906354515,47.15384615384615,2.0066889632106992
50.163879598662206,0.006399750699983369,0.8518948998935487,0.01284230909695662,50.163879598662206,49.16053511705685,2.0066889632107063
52.17056856187291,0.0,0.8390525907965921,0.0,52.17056856187291,51.16722408026756,2.0066889632106992
54.17725752508361,0.006828344987170765,0.8390525907965921,0.013702364522750726,54.17725752508361,53.17391304347826,2.0066889632107063
56.18394648829431,0.005933686714131463,0.8253502262738414,0.011907063640397566,56.18394648829431,55.180602006688964,2.0066889632106992
58.19063545150502,0.0,0.8134431626334437,0.0,58.19063545150502,57.187290969899664,2.0066889632107063
60.19732441471572,0.008567086669042143,0.8134431626334437,0.01719147826563638,60.19732441471572,59.19397993311037,2.0066889632106992
62.20401337792642,0.01094078285045034,0.7962516843678074,0.021954748194883668,62.20401337792642,61.20066889632107,2.0066889632107063
64.21070234113712,0.0,0.7742969361729237,0.0,64.21070234113712,63.207357859531776,2.0066889632106992
66.21739130434783,0.010040218023926954,0.7742969361729237,0.020147594696843428,66.21739130434783,65.21404682274247,2.0066889632107063
68.22408026755852,0.0,0.7541493414760803,0.0,68.22408026755852,67.22073578595318,2.006688963210692
70.23076923076923,0.010267620333063419,0.7541493414760803,0.0206039204007962,70.23076923076923,69.22742474916387,2.0066889632107063
72.23745819397993,0.0,0.7335454210752841,0.0,72.23745819397993,71.23411371237458,2.0066889632107063
74.24414715719064,0.010362494348401198,0.7335454210752841,0.020794303040270006,74.24414715719064,73.24080267558529,2.0066889632107063
76.25083612040135,0.0,0.7127511180350141,0.0,76.25083612040135,75.24749163879599,2.006688963210692
78.25752508361204,0.011136068275017208,0.7127511180350141,0.02234662530103792,78.25752508361204,77.25418060200668,2.0066889632107063
80.26421404682274,0.0,0.6904044927339762,0.0,80.26421404682274,79.26086956521739,2.0066889632107063
82.27090301003344,0.010474534284802111,0.6904044927339762,0.021019132344084396,82.27090301003344,81.2675585284281,2.006688963210692
84.27759197324414,0.0,0.6693853603898918,0.0,84.27759197324414,83.27424749163879,2.0066889632107063
86.28428093645485,0.010868058410677802,0.6693853603898918,0.021808812864236436,86.28428093645485,85.2809364548495,2.0066889632107063
