R,pdf,cdf,satn,bin_centers,bin_edges,bin_widths
2.0033444816053514,0.0,0.9999999999999996,0.0,2.0033444816053514,1.0,2.0066889632107023
4.010033444816053,0.0001390373879428307,0.9999999999999996,0.00027900479185852316,4.010033444816053,3.0066889632107023,2.0066889632107023
6.016722408026755,0.00015386480169197873,0.9997209952081411,0.00030875879938189706,6.016722408026755,5.013377926421405,2.006688963210702
8.023411371237458,0.0001898395104604034,0.9994122364087592,0.0003809488504222143,8.023411371237458,7.020066889632107,2.006688963210703
10.03010033444816,0.0008728728323473861,0.999031287558337,0.001751584278957966,10.03010033444816,9.02675585284281,2.006688963210703
12.036789297658864,0.0011013608474981927,0.9972797032793791,0.0022100886571870073,12.036789297658864,11.033444816053512,2.006688963210701
14.043478260869565,0.0016088959279608325,0.9950696146221921,0.0032285537015936446,14.043478260869565,13.040133779264213,2.006688963210703
16.05016722408027,0.002430480493077559,0.9918410609205984,0.004877218380757644,16.05016722408027,15.046822742474916,2.006688963210703
18.05685618729097,0.003001214386241486,0.9869638425398408,0.006022503785099973,18.05685618729097,17.05351170568562,2.006688963210703
20.063545150501675,0.004282448777581801,0.9809413387547409,0.008593542697488566,20.063545150501675,19.06020066889632,2.006688963210703
22.070234113712374,0.005783663651593903,0.9723477960572523,0.011606014016576396,22.070234113712374,21.066889632107024,2.006688963210703
24.076923076923077,0.0026361197067132887,0.960741782040676,0.0052898723211637815,24.076923076923077,23.073578595317727,2.0066889632106992
26.08361204013378,0.006727027467338878,0.9554519097195122,0.013499051773924173,26.08361204013378,25.080267558528426,2.006688963210703
28.09030100334448,0.003922701689897555,0.941952857945588,0.007871642187085396,28.09030100334448,27.08695652173913,2.006688963210703
30.096989966555185,0.00518473336507094,0.9340812157585027,0.010404147220878143,30.096989966555185,29.093645484949832,2.006688963210703
32.103678929765884,0.003929264643524226,0.9236770685376245,0.007884811993694101,32.103678929765884,31.100334448160535,2.006688963210703
34.11036789297658,0.012002183749043988,0.9157922565439305,0.024084649663633384,34.11036789297658,33.10702341137124,2.0066889632106992
36.11705685618729,0.006919540773721247,0.891707606880297,0.013885366101112897,36.11705685618729,35.11371237458194,2.0066889632107063
38.123745819397996,0.007370439995109298,0.8778222407791841,0.014790180592192548,38.123745819397996,37.12040133779264,2.0066889632106992
40.130434782608695,0.0,0.8630320601869916,0.0,40.130434782608695,39.12709030100334,2.0066889632107063
42.137123745819395,0.008241854393317425,0.8630320601869916,0.016538838247459692,42.137123745819395,41.13377926421405,2.0066889632106992
44.1438127090301,0.0065415632592962444,0.8464932219395319,0.01312688279457443,44.1438127090301,43.14046822742475,2.0066889632107063
46.15050167224081,0.010048368147148053,0.8333663391449575,0.02016394945915994,46.15050167224081,45.147157190635454,2.0066889632106992
48.1571906354515,0.010695669832623156,0.8132023896857976,0.021462882607270514,48.1571906354515,47.15384615384615,2.0066889632106992
50.163879598662206,0.0094810372669757,0.7917395070785271,0.019025492843429536,50.163879598662206,49.16053511705685,2.0066889632107063
52.17056856187291,0.0,0.7727140142350976,0.0,52.17056856187291,51.16722408026756,2.0066889632106992
54.17725752508361,0.011293627829719906,0.7727140142350976,0.02266279832050822,54.17725752508361,53.17391304347826,2.0066889632107063
56.18394648829431,0.008123721228037327,0.7500512159145893,0.01630178172850297,56.18394648829431,55.180602006688964,2.0066889632106992
58.19063545150502,0.0,0.7337494341860864,0.0,58.19063545150502,57.187290969899664,2.0066889632107063
60.19732441471572,0.015217058736687137,0.7337494341860864,0.030535903819439023,60.19732441471572,59.19397993311037,2.0066889632106992
62.20401337792642,0.012303836543514319,0.7032135303666474,0.02468997299701875,62.20401337792642,61.20066889632107,2.0066889632107063
64.21070234113712,0.0,0.6785235573696285,0.0,64.21070234113712,63.207357859531776,2.0066889632106992
66.21739130434783,0.011875786123641372,0.6785235573696285,0.023831008943762,66.21739130434783,65.21404682274247,2.0066889632107063
68.22408026755852,0.0,0.6546925484258665,0.0,68.22408026755852,67.22073578595318,2.006688963210692
70.23076923076923,0.012318907029620008,0.6546925484258665,0.024720214775157255,70.23076923076923,69.22742474916387,2.0066889632107063
72.23745819397993,0.0,0.6299723336507093,0.0,72.23745819397993,71.23411371237458,2.0066889632107063
74.24414715719064,0.015778555880302362,0.6299723336507093,0.03166265394040614,74.24414715719064,73.24080267558529,2.0066889632107063
76.25083612040135,0.0,0.5983096797103031,0.0,76.25083612040135,75.24749163879599,2.006688963210692
78.25752508361204,0.015490028993085332,0.5983096797103031,0.031083670220238186,78.25752508361204,77.25418060200668,2.0066889632107063
80.26421404682274,0.0,0.567226009490065,0.0,80.26421404682274,79.26086956521739,2.0066889632107063
82.27090301003344,0.014108891863205778,0.567226009490065,0.028312157585028173,82.27090301003344,81.2675585284281,2.006688963210692
84.27759197324414,0.0,0.5389138519050368,0.0,84.27759197324414,83.27424749163879,2.0066889632107063
86.28428093645485,0.01878487478603125,0.5389138519050368,0.037695400908423986,86.28428093645485,85.2809364548495,2.0066889632107063
88.29096989966555,0.0,0.5012184509966129,0.0,88.29096989966555,87.2876254180602,2.0066889632107063
90.29765886287626,0.0,0.5012184509966129,0.0,90.29765886287626,89.29431438127091,2.006688963210692
92.30434782608695,0.020765428347146956,0.5012184509966129,0.041669755880562535,92.30434782608695,91.3010033444816,2.0066889632107063
94.31103678929766,0.0,0.4595486951160504,0.0,94.31103678929766,93.3076923076923,2.0066889632107063
96.31772575250835,0.01931258487208713,0.4595486951160504,0.038754350913887015,96.31772575250835,95.31438127090301,2.006688963210692
98.32441471571906,0.0,0.4207943442021634,0.0,98.32441471571906,97.3210702341137,2.0066889632107063
100.33110367892976,0.0,0.4207943442021634,0.0,100.33110367892976,99.32775919732441,2.0066889632107063
102.33779264214047,0.016630524489987013,0.4207943442021634,0.033372289946462304,102.33779264214047,101.33444816053512,2.0066889632107063
104.34448160535118,0.0,0.3874220542557011,0.0,104.34448160535118,103.34113712374582,2.006688963210692
106.35117056856187,0.0,0.3874220542557011,0.0,106.35117056856187,105.34782608695652,2.0066889632107063
108.35785953177258,0.013218760893543713,0.3874220542557011,0.026525941592395463,108.35785953177258,107.35451505016722,2.0066889632107063
110.36454849498328,0.0,0.3608961126633056,0.0,110.36454849498328,109.36120401337793,2.0066889632107063
112.37123745819397,0.0,0.3608961126633056,0.0,112.37123745819397,111.36789297658864,2.006688963210692
114.37792642140468,0.012570729990998982,0.3608961126633056,0.025225545132439478,114.37792642140468,113.37458193979933,2.0066889632107063
116.38461538461539,0.0,0.33567056753086616,0.0,116.38461538461539,115.38127090301003,2.0066889632107063
118.3913043478261,0.0,0.33567056753086616,0.0,118.3913043478261,117.38795986622074,2.006688963210692
120.39799331103679,0.010263730255045478,0.33567056753086616,0.02059611422417157,120.39799331103679,119.39464882943143,2.0066889632107063
122.40468227424749,0.0,0.3150744533066946,0.0,122.40468227424749,121.40133779264214,2.0066889632107063
124.4113712374582,0.0,0.3150744533066946,0.0,124.4113712374582,123.40802675585284,2.0066889632107063
126.41806020066889,0.013061006934147133,0.3150744533066946,0.02620937846317137,126.41806020066889,125.41471571906355,2.006688963210692
128.4247491638796,0.0,0.2888650748435232,0.0,128.4247491638796,127.42140468227424,2.0066889632107063
130.4314381270903,0.0,0.2888650748435232,0.0,130.4314381270903,129.42809364548495,2.0066889632107063
132.438127090301,0.0,0.2888650748435232,0.0,132.438127090301,131.43478260869566,2.0066889632107063
134.44481605351172,0.017026975503509314,0.2888650748435232,0.0341678438197512,134.44481605351172,133.44147157190636,2.0066889632107063
136.45150501672242,0.0,0.254697231023772,0.0,136.45150501672242,135.44816053511707,2.006688963210678
138.4581939799331,0.0,0.254697231023772,0.0,138.4581939799331,137.45484949832775,2.0066889632107063
140.4648829431438,0.008738208145379038,0.254697231023772,0.01753486584357001,140.4648829431438,139.46153846153845,2.0066889632107063
142.4715719063545,0.0,0.237162365180202,0.0,142.4715719063545,141.46822742474916,2.0066889632107063
144.47826086956522,0.0,0.237162365180202,0.0,144.47826086956522,143.47491638795987,2.0066889632107063
146.48494983277592,0.0,0.237162365180202,0.0,146.48494983277592,145.48160535117057,2.0066889632107063
148.49163879598663,0.009266890520860955,0.237162365180202,0.01859576693149359,148.49163879598663,147.48829431438128,2.0066889632107063
150.4983277591973,0.0,0.21856659824870842,0.0,150.4983277591973,149.49498327759198,2.006688963210678
152.50501672240802,0.0,0.21856659824870842,0.0,152.50501672240802,151.50167224080266,2.0066889632107063
154.51170568561872,0.0,0.21856659824870842,0.0,154.51170568561872,153.50836120401337,2.0066889632107063
156.51839464882943,0.021193964911732987,0.21856659824870842,0.042529695475049555,156.51839464882943,155.51505016722408,2.0066889632107063
158.52508361204013,0.0,0.17603690277365885,0.0,158.52508361204013,157.52173913043478,2.0066889632107063
160.53177257525084,0.0,0.17603690277365885,0.0,160.53177257525084,159.5284280936455,2.0066889632107063
162.53846153846155,0.0,0.17603690277365885,0.0,162.53846153846155,161.5351170568562,2.0066889632107063
164.54515050167225,0.0,0.17603690277365885,0.0,164.54515050167225,163.5418060200669,2.006688963210678
166.55183946488293,0.009976661801967712,0.17603690277365885,0.020020057127694446,166.55183946488293,165.54849498327758,2.0066889632107063
168.55852842809364,0.0,0.1560168456459644,0.0,168.55852842809364,167.55518394648828,2.0066889632107063
170.56521739130434,0.0,0.1560168456459644,0.0,170.56521739130434,169.561872909699,2.0066889632107063
