0.0,457,-5
10.0,10711,5
20.0,48737,15
30.0,73107,25
40.0,96165,35
50.0,128017,45
60.0,106422,55
70.0,112501,65
80.0,100709,75
90.0,118550,85
100.0,127975,95
110.0,117123,105
120.0,69804,115
130.0,182240,125
140.0,67711,135
150.0,61089,145
160.0,85232,155
170.0,135742,165
180.0,103707,175
190.0,63840,185
200.0,0,195
210.0,13259,205
220.0,41234,215
230.0,58112,225
240.0,35768,235
250.0,79921,245
260.0,0,255
270.0,28078,265
280.0,24413,275
290.0,0,285
300.0,13983,295
310.0,657,305
320.0,0,315
330.0,36136,325
