0.0,516,-5
10.0,15839,5
20.0,68139,15
30.0,102494,25
40.0,136514,35
50.0,170680,45
60.0,133632,55
70.0,150652,65
80.0,105030,75
90.0,112590,85
100.0,98925,95
110.0,93369,105
120.0,49600,115
130.0,56013,125
140.0,24122,135
150.0,53351,145
160.0,43287,155
170.0,43478,165
180.0,36508,175
190.0,3013,185
200.0,0,195
210.0,15495,205
220.0,8931,215
230.0,2379,225
240.0,50293,235
250.0,499,245
260.0,0,255
270.0,1306,265
280.0,12253,275
290.0,0,285
300.0,2297,295
310.0,1438,305
320.0,0,315
330.0,839,325
340.0,0,335
350.0,1006,345
360.0,0,355
370.0,1260,365
380.0,0,375
