0.0,418,-5
10.0,11766,5
20.0,59636,15
30.0,87337,25
40.0,124874,35
50.0,136277,45
60.0,109930,55
70.0,135044,65
80.0,100465,75
90.0,121170,85
100.0,132024,95
110.0,125778,105
120.0,56246,115
130.0,99853,125
140.0,64441,135
150.0,50263,145
160.0,44987,155
170.0,93028,165
180.0,80698,175
190.0,53411,185
200.0,0,195
210.0,89667,205
220.0,37467,215
230.0,38190,225
240.0,26817,235
250.0,59455,245
260.0,0,255
270.0,2994,265
280.0,2623,275
290.0,0,285
300.0,14140,295
310.0,5895,305
320.0,0,315
330.0,4406,325
340.0,0,335
350.0,4373,345
360.0,0,355
370.0,45619,365
380.0,0,375
390.0,2540,385
400.0,0,395
410.0,2302,405
420.0,0,415
430.0,12100,425
440.0,0,435
450.0,0,445
460.0,37329,455
470.0,0,465
480.0,5137,475
490.0,0,485
500.0,0,495
510.0,4376,505
520.0,0,515
530.0,0,525
540.0,4461,535
550.0,0,545
560.0,0,555
