0.0,343,-5
10.0,14147,5
20.0,79266,15
30.0,160891,25
40.0,251321,35
50.0,295886,45
60.0,292116,55
70.0,287103,65
80.0,157458,75
90.0,125967,85
100.0,58561,95
110.0,65087,105
120.0,16399,115
130.0,12705,125
140.0,3270,135
150.0,368,145
