0.0,468,-5
10.0,13412,5
20.0,61931,15
30.0,108512,25
40.0,196636,35
50.0,279080,45
60.0,247168,55
70.0,293695,65
80.0,197287,75
90.0,168589,85
100.0,113534,95
110.0,77732,105
120.0,17526,115
130.0,34744,125
140.0,17838,135
150.0,8434,145
