0.0,67,-5
10.0,3468,5
20.0,19798,15
30.0,38170,25
40.0,58095,35
50.0,75056,45
60.0,84878,55
70.0,121615,65
80.0,108670,75
90.0,159873,85
100.0,159485,95
110.0,249878,105
120.0,125366,115
130.0,253317,125
140.0,165331,135
150.0,119665,145
160.0,166179,155
170.0,311014,165
180.0,118943,175
190.0,112398,185
200.0,0,195
210.0,74287,205
220.0,57444,215
230.0,108777,225
240.0,47109,235
250.0,57334,245
260.0,0,255
270.0,59919,265
280.0,84268,275
290.0,0,285
300.0,9737,295
310.0,22631,305
320.0,0,315
330.0,2213,325
340.0,0,335
350.0,43450,345
360.0,0,355
370.0,2300,365
380.0,0,375
390.0,1575,385
400.0,0,395
410.0,2484,405
420.0,0,415
430.0,5287,425
440.0,0,435
450.0,0,445
