0.0,797,-5
10.0,10743,5
20.0,38923,15
30.0,62065,25
40.0,92286,35
50.0,122269,45
60.0,95300,55
70.0,130990,65
80.0,79490,75
90.0,109289,85
100.0,92891,95
110.0,128360,105
120.0,74015,115
130.0,132309,125
140.0,58136,135
150.0,90185,145
160.0,60474,155
170.0,221867,165
180.0,91822,175
190.0,67559,185
200.0,0,195
210.0,59633,205
220.0,117921,215
230.0,29347,225
240.0,64060,235
250.0,53614,245
260.0,0,255
270.0,78940,265
280.0,70333,275
290.0,0,285
300.0,59574,295
310.0,85048,305
320.0,0,315
330.0,47491,325
340.0,0,335
350.0,94313,345
360.0,0,355
370.0,23977,365
380.0,0,375
390.0,52156,385
400.0,0,395
410.0,5959,405
420.0,0,415
430.0,61709,425
440.0,0,435
450.0,0,445
