0.0,1071,-5
10.0,23680,5
20.0,95732,15
30.0,127075,25
40.0,154040,35
50.0,161310,45
60.0,131625,55
70.0,116762,65
80.0,83050,75
90.0,109792,85
100.0,96163,95
110.0,120767,105
120.0,69145,115
130.0,110037,125
140.0,55818,135
150.0,65649,145
160.0,70617,155
170.0,168352,165
180.0,61509,175
190.0,12984,185
200.0,0,195
210.0,37017,205
220.0,52641,215
230.0,22994,225
240.0,13760,235
250.0,20731,245
260.0,0,255
270.0,1017,265
280.0,15626,275
290.0,0,285
300.0,43,295
310.0,16320,305
