0.0,728,-5
10.0,13011,5
20.0,51101,15
30.0,84746,25
40.0,130060,35
50.0,151904,45
60.0,137469,55
70.0,160810,65
80.0,123582,75
90.0,183444,85
100.0,179112,95
110.0,193806,105
120.0,106147,115
130.0,186551,125
140.0,111554,135
150.0,70249,145
160.0,87214,155
170.0,181078,165
180.0,65943,175
190.0,66490,185
200.0,0,195
210.0,46722,205
220.0,39445,215
230.0,56309,225
240.0,61176,235
250.0,62087,245
260.0,0,255
270.0,33149,265
280.0,90893,275
290.0,0,285
300.0,38246,295
310.0,60276,305
320.0,0,315
330.0,21355,325
340.0,0,335
350.0,49445,345
360.0,0,355
370.0,2832,365
380.0,0,375
390.0,2782,385
400.0,0,395
410.0,3388,405
420.0,0,415
430.0,2654,425
440.0,0,435
450.0,0,445
460.0,11416,455
470.0,0,465
480.0,5326,475
490.0,0,485
500.0,0,495
510.0,5957,505
520.0,0,515
530.0,0,525
