0.0,1532,-5
10.0,17910,5
20.0,55598,15
30.0,99739,25
40.0,149173,35
50.0,191520,45
60.0,177681,55
70.0,213199,65
80.0,147611,75
90.0,187596,85
100.0,136486,95
110.0,212052,105
120.0,105529,115
130.0,181651,125
140.0,87684,135
150.0,70827,145
160.0,57635,155
170.0,236841,165
180.0,131541,175
190.0,49470,185
200.0,0,195
210.0,28245,205
220.0,96092,215
230.0,85998,225
240.0,39032,235
250.0,20225,245
260.0,0,255
270.0,12451,265
280.0,7608,275
290.0,0,285
300.0,17674,295
310.0,18329,305
320.0,0,315
330.0,11150,325
340.0,0,335
350.0,3573,345
360.0,0,355
