0.0,320,-5
10.0,8773,5
20.0,33761,15
30.0,65514,25
40.0,104529,35
50.0,142847,45
60.0,135910,55
70.0,164631,65
80.0,130334,75
90.0,190705,85
100.0,177002,95
110.0,236156,105
120.0,95853,115
130.0,227378,125
140.0,127524,135
150.0,128042,145
160.0,105508,155
170.0,227785,165
180.0,71434,175
190.0,127601,185
200.0,0,195
210.0,72995,205
220.0,87496,215
230.0,114992,225
240.0,59359,235
250.0,96269,245
260.0,0,255
270.0,8149,265
280.0,134576,275
290.0,0,285
300.0,13735,295
310.0,1321,305
320.0,0,315
330.0,25250,325
340.0,0,335
350.0,9457,345
