0.0,948,-5
10.0,11311,5
20.0,34742,15
30.0,62952,25
40.0,89782,35
50.0,134763,45
60.0,140794,55
70.0,161426,65
80.0,118056,75
90.0,183473,85
100.0,138925,95
110.0,197955,105
120.0,120262,115
130.0,273102,125
140.0,130764,135
150.0,126101,145
160.0,128450,155
170.0,215284,165
180.0,128411,175
190.0,109670,185
200.0,0,195
210.0,143870,205
220.0,127022,215
230.0,93960,225
240.0,75378,235
250.0,86319,245
260.0,0,255
270.0,83102,265
280.0,15051,275
290.0,0,285
300.0,2144,295
310.0,1594,305
320.0,0,315
330.0,1866,325
340.0,0,335
350.0,12869,345
360.0,0,355
370.0,29932,365
380.0,0,375
