0.0,1199,-5
10.0,11586,5
20.0,43338,15
30.0,73067,25
40.0,110051,35
50.0,145482,45
60.0,123973,55
70.0,144664,65
80.0,109985,75
90.0,134134,85
100.0,160245,95
110.0,155759,105
120.0,70787,115
130.0,171935,125
140.0,60290,135
150.0,76072,145
160.0,71708,155
170.0,100049,165
180.0,74349,175
190.0,68916,185
200.0,0,195
210.0,27361,205
220.0,25078,215
230.0,42829,225
240.0,49289,235
250.0,7997,245
260.0,0,255
270.0,17855,265
280.0,53088,275
290.0,0,285
300.0,9087,295
310.0,7933,305
320.0,0,315
330.0,4716,325
340.0,0,335
350.0,3692,345
360.0,0,355
370.0,3215,365
380.0,0,375
